hash,parents,parent_count,subject,category,conflicts_block,message
c50aaea5e95aac450cd149d9a32314d9ad1bfe05,42de60347acbf5953747f4ad4208f5bb53011a9b c66cf04ebfaac04797ea048effcfb40b1037b2a7,2,Merge remote-tracking branch 'origin/master' into worktree-config-settings-seam,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree-config-settings-seam

# Conflicts:
#	docs/cordis-catalog/events.md
#	docs/core-data-structures/core.i18n.yaml
#	docs/event-producer-consumer.md
#	packages/README.i18n.yaml
#	packages/cordis/tool-cordis/src/api-catalog.ts
#	scripts/doc-budgets.manifest.json
"
a703575dab7ce6326d8ec97f7129f1a69f0f1b12,da039fcb0d653064c9c0b1e74214db543d089e33 6512291afe7fe4b7e7fda83cdae24bad5450e886,2,Merge remote-tracking branch 'origin/worktree/web-multimodal-image-input' into worktree/pr555-fixes,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/worktree/web-multimodal-image-input' into worktree/pr555-fixes

# Conflicts:
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.i18n.yaml
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.md
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.zh.md
"
6bc0335fcc3245f9c1ca84d0aad324d1bd199624,d6c82001b34c7f8774c901b22231ef6df2154d5b b314db5af4e81a7462d4f23c4589c4eda42aa280,2,Merge remote-tracking branch 'origin/worktree/web-multimodal-image-input' into worktree/pr555-simplify,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/worktree/web-multimodal-image-input' into worktree/pr555-simplify

# Conflicts:
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.i18n.yaml
#	apps/web/tests/image-display.snapshot.ts
#	docs/core-data-structures/core.i18n.yaml
#	packages/client/ui-trajectory/tests/client-bundle.spec.ts
"
5a490553bcd15ce2794969e0e7da884169d5d82d,208944645ca604068858ce940b5dcb88da4dc64e 1642b8f7d2e3679e1dc3c01941919ad9a96dbc1e,2,Merge remote-tracking branch 'origin/master' into feature/shared-cli-config-foundation,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feature/shared-cli-config-foundation

# Conflicts:
#	docs/event-producer-consumer.md
#	packages/host/apiproxy/README.i18n.yaml
#	tsconfig.base.json
"
6e99027917434a5250f1a74adac47b83406f4796,60620ec36c41864b07efcca5aba5d84857f95536 1642b8f7d2e3679e1dc3c01941919ad9a96dbc1e,2,Merge remote-tracking branch 'origin/master' into mergebot/pr937,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into mergebot/pr937

# Conflicts:
#	packages/client/ui-conversation/README.i18n.yaml
#	packages/client/ui-conversation/src/client/queue/QueueDock.module.css
"
ad1bb844252390aa47869f8b88bb63ad99687ff4,a9813a28014cfa748462c3f5ed99a621ab66053b 6b93f85fac6a7448acdb3ce1211502f251140598,2,Merge remote-tracking branch 'origin/master' into codex/web-queue-actions,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into codex/web-queue-actions

# Conflicts:
#	packages/client/ui-conversation/README.i18n.yaml
"
b314db5af4e81a7462d4f23c4589c4eda42aa280,18aa6c381b8eedc11b866f0135c996d70ef41523 c56e52d8e3699d38f8711da0f86708cf401530b1,2,Merge remote-tracking branch 'origin/master' into worktree/web-multimodal-image-input,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/web-multimodal-image-input

# Conflicts:
#	docs/module-graph.md
"
fb4b8f39731557d6f74689d444c0f31c8965074c,15eaac6af51d977a59c6d4e7395bf092f4742039 c56e52d8e3699d38f8711da0f86708cf401530b1,2,Merge remote-tracking branch 'origin/master' into worktree/short-default-labels,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/short-default-labels

# Conflicts:
#	packages/client/ui-model/src/client/ModelSelect.tsx
#	packages/client/ui-model/tests/model-select.spec.tsx
"
979e9ca6e75c663ead0a526f0dd9fe440407cc7a,e3d02f3c10f82c3559e2aceb60a6ddff2971237a c56e52d8e3699d38f8711da0f86708cf401530b1,2,Merge remote-tracking branch 'origin/master' into worktree/web-file-session-references,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/web-file-session-references

# Conflicts:
#	docs/module-graph.md
"
18aa6c381b8eedc11b866f0135c996d70ef41523,6a96c8dd429ad2e24a372e578d8259acbf98018a b99d261501daab5e86925db59749038ee752980f,2,Merge remote-tracking branch 'origin/worktree/web-multimodal-image-input' into worktree/web-multimodal-image-input,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/worktree/web-multimodal-image-input' into worktree/web-multimodal-image-input

# Conflicts:
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.i18n.yaml
#	apps/web/tests/code-mode-fixture.snapshot.ts
#	apps/web/tests/image-display.snapshot.ts
#	docs/architecture.i18n.yaml
#	docs/module-graph.md
#	packages/client/test-runtime/tests/runtime.spec.tsx
#	packages/client/ui-conversation/src/client/skeleton/ConversationSession.tsx
#	packages/client/ui-conversation/tests/terminal-card.spec.tsx
#	packages/client/ui-trajectory/src/client/layout.ts
"
6a96c8dd429ad2e24a372e578d8259acbf98018a,f73bf425ec68d2ff5775836c74d157bf4643a055 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into worktree/web-multimodal-image-input,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/web-multimodal-image-input

# Conflicts:
#	.agents/notes/implemented/architecture/2026-07-25-web-input-machine-and-slash-pipeline.i18n.yaml
#	apps/web/tests/code-mode-fixture.snapshot.ts
#	docs/architecture.i18n.yaml
#	docs/core-data-structures/core.i18n.yaml
#	docs/module-graph.md
#	packages/README.i18n.yaml
#	packages/client/runtime/README.i18n.yaml
#	packages/client/runtime/README.md
#	packages/client/runtime/README.zh.md
#	packages/client/test-runtime/tests/runtime.spec.tsx
#	packages/client/ui-conversation/README.i18n.yaml
#	packages/client/ui-conversation/package.json
#	packages/client/ui-conversation/src/client/chat/ChatView.tsx
#	packages/client/ui-conversation/src/client/skeleton/ConversationSession.tsx
#	packages/client/ui-conversation/src/client/skeleton/InputBar.tsx
#	packages/client/ui-conversation/tests/skeleton.spec.tsx
#	packages/compact/compact-basic/README.i18n.yaml
#	packages/compact/compact-basic/README.zh.md
#	packages/compact/compact-basic/src/summarizer.ts
#	packages/host/apiproxy/src/api/sessions.ts
#	packages/llm/llm-pi-ai/README.i18n.yaml
#	packages/llm/llm/README.i18n.yaml
#	packages/ui/tui/README.i18n.yaml
#	pnpm-lock.yaml
"
04aed3fb5ad3ad030c1cc62baccb053f7a129e15,c4bb19dfb01fd3ce8667985101b19eca84c330f1 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into worktree/web-file-session-references,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/web-file-session-references

# Conflicts:
#	apps/cli/package.json
#	apps/web/tests/slash-flow.snapshot.ts
#	docs/capability-seams.md
#	docs/cordis-catalog/events.md
#	docs/cordis-catalog/services.md
#	docs/event-producer-consumer.md
#	docs/module-graph.md
#	packages/client/ui-conversation/README.i18n.yaml
#	packages/client/ui-conversation/src/client/chat/MessageItem.module.css
#	packages/client/ui-conversation/src/client/chat/MessageItem.tsx
#	packages/client/ui-conversation/tests/chat-branch-tails.spec.tsx
#	packages/client/ui-reference/README.i18n.yaml
#	packages/client/ui-slash/README.i18n.yaml
#	packages/client/ui-slash/README.md
#	packages/client/ui-slash/README.zh.md
#	packages/client/ui-slash/package.json
#	packages/client/ui-slash/src/client/MenuView.tsx
#	packages/client/ui-slash/tsconfig.json
#	packages/client/ui-subagent/README.zh.md
#	packages/context/session-reference/README.i18n.yaml
#	packages/context/session-reference/README.zh.md
#	packages/cordis/tool-cordis/src/api-catalog.ts
#	packages/host/apiproxy/README.i18n.yaml
#	packages/host/apiproxy/README.md
#	packages/host/apiproxy/README.zh.md
#	packages/host/apiproxy/src/api-proxy.ts
#	packages/host/apiproxy/src/api/sessions.ts
#	packages/host/apiproxy/src/fetch/handler.ts
#	packages/ui/tui/src/index.ts
#	packages/ui/tui/tests/tui.spec.ts
#	pnpm-lock.yaml
#	scripts/verify-package-readme-model-experience.ts
#	tsconfig.host.json
"
a35e372594cc5fecc17675bb848dd66b51fb83aa,3eec30c278ae770fa20c6974eb48d07e8ab0a0de 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into worktree/web-model-request-retry,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/web-model-request-retry

# Conflicts:
#	apps/web/tests/session-title.snapshot.ts
"
3d9df6c9c9fced64d0df023fe557b6f0c091a58b,f0f897ef029a448172c48de4cf48e3c066a4ea35 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into feat/dir-selector-adaptive-default,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feat/dir-selector-adaptive-default

# Conflicts:
#	apps/web/tests/workspace-flow.snapshot.ts
"
61163b7da5b9816cb5fc910899660852f000a1b2,43e81390a3c12e3137a2c3068beff87282815f0c 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into codex/basic-session-search,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into codex/basic-session-search

Conflict resolutions:

- `session.list`: master's projection columns fold into the PR's cancellable,
  batched `listVisibleSessionSummaries`, which `session.search` shares as its
  visibility baseline; master's goal helpers stay beside it.
- Client sessions face: master narrowed `ctx.sessions` to `ISessions`, so the
  search verb and its protocol-constant bound are declared there and the
  test-runtime double implements them (recorded, empty page unless a scenario
  stubs hits).
- `WorkspaceBrowser`: master's per-row Rename wiring rides the PR's search
  results view; the tree keeps the PR's query-free derivations.
- `dsh web` bin: the PR's shutdown-handlers-before-readiness order with
  master's boot-time LAN address snapshot.
- `session-query-sqlite`: master's `SCHEMA_VERSION` 7 stands; the PR's bump
  carried no schema change.
- Specs: master wraps assistant/steering message payloads and requires an
  `application/json` carrier request, so the search fixtures and tests follow.
- Web aria goldens keep master's recording plus the PR's search placeholder;
  the navigation-panes inventory keeps master's terminal-card golden next to
  the PR's search-results golden.
"
0d5cf7ce4ec239f9e62ccc855ac8aa63680ef103,b46dcb16cbb570c7ff984cdb292481903f04de09 2a5380627569827c7eb0af1a225b80d01769a640,2,"Merge origin/master (oxlint migration, webtest migration)",其他标题,False,"Merge origin/master (oxlint migration, webtest migration)

Conflict: apps/web/tests/workspace-flow.snapshot.ts was deleted on
master (#921 sinks assembled-app journeys to package-level benches)
and modified here (show-hidden/prefix-filter and crumb-back lanes).
Resolved by taking the deletion: the same behaviors are asserted at
package level in directory-picker-browse's directory-browser.spec.tsx
and client-flow.spec.tsx, which is the post-migration home for them.
"
6e5a155868053b11e55b0a8e89c7135980362210,c249ad8253c8ec834015fc25fb5e22d29182cb77 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge branch 'master' into fix/human-transcript-projection,本地分支标题,False,"Merge branch 'master' into fix/human-transcript-projection

Conflicts, all in files this branch and master both touched:

- `chat/helpers.ts` — kept both sides. Master replaced the inline env
  filter in `gitBranch` with `scrubbedParentEnv()`; this branch added the
  surface-marker and compaction-source imports.
- `docs/module-graph.md` — regenerated. Both sides added a `tui` edge
  (master `subprocess`, this branch `compact`); the generated row now
  carries both.
- Three `.i18n.yaml` pairing records — re-recorded from the merged files.
  Blob hashes cannot be hand-merged, and both sides' prose survives on
  each side of every pair.

`docs/cordis-catalog/services.md` also regenerated for shifted source
lines and master's new `sessionTitle.rename` entry.
"
ebbcfdd03b65e196728f5b70e6a7ce44cf93eb48,7ce330f0e4d0af6c5c37279c1e54e7e285177423 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into codex/web-queue-actions,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into codex/web-queue-actions

# Conflicts:
#	packages/core/agent-loop/src/agent.ts
"
606b6aa78c4b0c57e8a1fc3e02d8e33dcd0dc9d1,622450192d253655cce284ee1fd83683585f4954 2a5380627569827c7eb0af1a225b80d01769a640,2,Merge remote-tracking branch 'origin/master' into worktree-locale,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree-locale

# Conflicts:
#	packages/client/ui-slots/src/index.ts
"
401afde1648a3e22356d10de9801579cf1ae251b,b7dbb25c081b18543f7dc5b5cbb9aebeed4a4f51 1224061723161bbc6a0de39a786df76bbd1b22b4,2,Merge remote-tracking branch 'origin/master' into codex/experimental-plugin-group-note,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into codex/experimental-plugin-group-note

# Conflicts:
#	packages/README.i18n.yaml
#	packages/README.md
#	packages/README.zh.md
"
4582e1425c8a117c67eb974bd89f3ab31d86e869,0440c4cc0c0605b3c6580f09c5fb88d7b15dbc3b 1224061723161bbc6a0de39a786df76bbd1b22b4,2,Merge commit 'refs/codex/pr885/master-20260730' into worktree/retarget-pr885-20260729,指定提交标题,True,"Merge commit 'refs/codex/pr885/master-20260730' into worktree/retarget-pr885-20260729

# Conflicts:
#	eslint.config.mjs
"
d6c82001b34c7f8774c901b22231ef6df2154d5b,6312e43a11d029081be2539e02f1f3465d41b5a7 b99d261501daab5e86925db59749038ee752980f,2,Merge remote-tracking branch 'refs/remotes/origin/worktree/web-multimodal-image-input' into worktree/pr555-simplify,远端跟踪分支标题,True,"Merge remote-tracking branch 'refs/remotes/origin/worktree/web-multimodal-image-input' into worktree/pr555-simplify

# Conflicts:
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.i18n.yaml
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.md
#	.agents/notes/implemented/feature/2026-07-22-web-multimodal-image-input-and-durable-attachments.zh.md
#	apps/cli/README.i18n.yaml
#	apps/cli/README.md
#	apps/cli/README.zh.md
#	apps/cli/src/app-cli-entry.ts
#	packages/client/connection/src/client/fixture.ts
#	packages/client/ui-conversation/src/client/service.ts
#	packages/host/apiproxy/src/api-proxy.ts
#	packages/host/apiproxy/src/api/host.schema.ts
#	packages/host/apiproxy/src/api/host.ts
#	packages/host/apiproxy/tests/fetch-carrier.spec.ts
"
643f9be33f832711b1ada7569b364e60f330281e,d9eb3545d82704e2c733d55d9439f3d4b1c85155 1224061723161bbc6a0de39a786df76bbd1b22b4,2,Merge remote-tracking branch 'origin/master' into mergebot/pr883,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into mergebot/pr883

# Conflicts:
#	apps/web/tests/todo-display.snapshot.ts
#	docs/event-producer-consumer.md
"
d00d1009f73f2763396cf5e22863867bce0f8489,2c5114c0603ea683c7a292d7e4f2093441f76638 1224061723161bbc6a0de39a786df76bbd1b22b4,2,Merge remote-tracking branch 'origin/master' into worktree-locale,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree-locale

# Conflicts:
#	docs/module-graph.md
#	packages/client/locale/README.i18n.yaml
#	packages/client/locale/README.zh.md
"
76e14793a93a7171665e7a122142eef6d5e3f0e8,77479f5ab0dbdd6741deb7181183dee4b3243279 1e98797e7a61600baf21739766bd3a2ecd4b0eb4,2,Merge remote-tracking branch 'origin/master' into codex/web-queue-actions,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into codex/web-queue-actions

# Conflicts:
#	docs/architecture.i18n.yaml
#	docs/cordis-catalog/events.md
#	docs/core-data-structures/core.i18n.yaml
#	docs/event-producer-consumer.md
"
d9eb3545d82704e2c733d55d9439f3d4b1c85155,7639f4cb68e32102dce67a7caf30260cf5ff104f a58bc6f1e98fb069e98c46148381ebf1eb1041c4,2,Merge remote-tracking branch 'origin/master' into mergebot/pr883,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into mergebot/pr883

# Conflicts:
#	packages/client/tsdown.client.ts
#	packages/client/ui-conversation/src/client/chat/ChatView.tsx
#	packages/client/ui-conversation/src/client/chat/PendingCard.tsx
#	packages/client/ui-conversation/src/client/chat/ToolRow.tsx
#	packages/client/ui-conversation/src/client/toolviews/todo-row.module.css
#	packages/client/ui-conversation/src/client/toolviews/todo-row.tsx
#	packages/client/ui-conversation/tests/chat-apply.spec.tsx
#	packages/client/ui-conversation/tests/coverage-tails.spec.tsx
#	packages/client/ui-conversation/tests/todo-panel.spec.tsx
#	packages/client/ui-primitives/src/icons/index.tsx
#	packages/client/ui-primitives/tests/icons.spec.tsx
#	packages/client/ui-question/README.i18n.yaml
#	packages/client/ui-question/src/client/QuestionComposer.module.css
#	packages/client/ui-question/src/client/QuestionComposer.tsx
"
